alpha3,pseudoYear,lrgdpnaPerCapita_chg7_temp,lrgdpnaPerCapita_chg7_subRegionMean,country,year,gini_disp,gini_mkt,region,subRegion,lcgdpoPerCapitaUSA,isExtrapolated,lrtfpna,lrgdpnaPerCapita,lrgdpoPerCapita,lcgdpoPerCapita,lrgdpnaPerCapita_chg7,lrtfpna_chg7,lrgdpnaPerCapita_chg1,lrtfpna_chg1,lrgdpnaPerCapita_chg7_nonTFP,lrgdpnaPerCapita_chg1_nonTFP,lcgdpoPerCapita_gap,lcgdpoPerCapita_gap_avg7,subRegion_new,isLAC,isAfrica,isEAT,gini_disp_chg1,gini_mkt_chg1,lcgdpoPerCapita_gap_chg1,countryLAC,hasGiniDisp,hasGiniMkt,resid,cumulativeTFP,cumulativeNonTFP,post1990,cumulativeTFP1990,cumulativeNonTFP1990,lag_lcgdpoPerCapita_gap_avg7
IRL,1996,5.02731046759255,2.24766782473845,Ireland,1996,32.3,49.3,Europe,Northern Europe,10.6043368118321,0,-0.135435716841078,10.3150051090726,10.1128277022312,10.1132602727393,5.02731046759255,3.11199857407287,6.74722113224,3.1843373574991,1.91531189351968,3.5628837747409,-0.4910765390928,-0.646099371818811,Others,0,0,0,-0.200000000000003,-0.200000000000003,3.58445939360994,nonLAC,1,1,-0.257406235825914,1.16703894898453,1.03287497861734,1,0.777999643518218,0.47882797337992,-0.882495405335131
IRL,2003,6.06169456193574,2.41177868733355,Ireland,2003,30.4,49.8,Europe,Northern Europe,10.7573169934013,0,0.00380957736953065,10.7393237284081,10.7083791878873,10.7703601889541,6.06169456193574,1.98921848872298,1.24620547050007,-1.24780171035978,4.07247607321276,2.49400718085985,0.0130431955528003,-0.1746049860375,Others,0,0,0,-0.100000000000001,0.399999999999999,2.59481569512996,nonLAC,1,1,-0.0966972026073791,1.4156912600749,1.54193448776894,1,1.27530426569896,1.49694699168311,-0.646099371818811
IRL,2010,0.350959543731427,1.92328025178751,Ireland,2010,29.8,51.8,Europe,Northern Europe,10.811535892488,0,-0.0445816224302056,10.7638908964693,10.7752725999094,10.7774569619007,0.350959543731427,-0.691302854281947,0.505263401920075,2.67577994405983,1.04226239801337,-2.17051654213975,-0.0340789305872988,0.0211092969440429,Others,0,0,0,0,0.699999999999996,-1.07766535210985,nonLAC,1,1,0.0709644683050343,1.32927840328966,1.67221728752061,1,1.10247855212848,1.75751259118645,-0.1746049860375
IRL,2017,6.43131864683715,1.87825486309269,Ireland,2017,29.8,50.8,Europe,Northern Europe,10.9076320435205,0,0.180069583446949,11.2140832017479,11.2373838627958,11.2442150747547,6.43131864683715,3.20930294110221,6.76300701545998,3.7157211558168,3.22201570573494,3.04728585964318,0.3365830312342,0.105579495129829,Others,0,0,0,0.100000000000001,0.0999999999999943,4.07698440596995,nonLAC,1,1,0.134776789246401,1.73044127092743,2.07496925073748,1,1.90480428740403,2.56301651762019,0.0211092969440429
IRN,1968,6.46810784571815,3.76954995574092,Iran (Islamic Republic of),1968,,,Asia,Southern Asia,10.0479275800112,0,1.56349394995331,10.1786244408451,8.67472178386407,8.43094586544349,6.46810784571815,1.42762883930414,9.04052012181999,2.157649859615,5.04047900641401,6.882870262205,-1.61698171456771,-1.69328203494351,Others,0,0,0,,,3.40415129160814,nonLAC,0,0,,0.178453604913018,0.630059875801751,0,0,0,
IRN,1975,-2.58510327063671,3.43927560609104,Iran (Islamic Republic of),1975,,,Asia,Southern Asia,10.1461448672235,0,0.889840295748321,9.99766721190053,9.01516310349762,8.92607057692102,-2.58510327063671,-9.62362363149984,-3.25662473942696,-14.1882552440969,7.03852036086314,10.9316305046699,-1.22007429030248,-1.34058461284728,Others,0,0,0,,,-8.68965239253594,nonLAC,0,0,,-1.02449934902446,1.50987492090964,0,0,0,-1.69328203494351
IRN,1982,-6.65832358675801,2.66963716343532,Iran (Islamic Republic of),1982,,,Asia,Southern Asia,10.2652426692819,0,0.290205734843628,9.53158456082747,8.16480857935615,8.1123807243107,-6.65832358675801,-8.56620801292419,16.7822886117539,19.94033362842,1.90788442616618,-3.15804501666604,-2.1528619449712,-1.83184156595475,Others,0,0,0,,,29.219578153767,nonLAC,0,0,,-2.09527535063999,1.74836047418042,0,0,0,-1.34058461284728
IRN,1989,-4.66777877415543,2.30617905354096,Iran (Islamic Republic of),1989,,,Asia,Southern Asia,10.4961554218642,0,0.0310062928182875,9.20484004663659,7.86378245839871,7.87016887189214,-4.66777877415543,-3.70284917179058,2.79596799304009,1.86838076624581,-0.964929602364847,0.927587226794284,-2.62598654997206,-2.47544597544105,Others,0,0,0,,,5.62467511278699,nonLAC,0,0,,-2.55813149711381,1.62774427388481,0,0,0,-1.83184156595475
IRN,1996,3.32349698446969,2.24766782473845,Iran (Islamic Republic of),1996,,,Asia,Southern Asia,10.6043368118321,0,0.0940505583910232,9.43748483554947,8.72230509431737,8.68817417991578,3.32349698446969,0.900632365324796,6.18677849298592,4.66217141030017,2.4228646191449,1.52460708268575,-1.91616263191632,-2.16834876250499,Others,0,0,0,,,15.65037723194,nonLAC,0,0,,-2.44555245144821,1.93060235127792,1,0.225158091331199,0.605716154786225,-2.47544597544105
IRN,2003,2.52933609042544,2.41177868733355,Iran (Islamic Republic of),2003,,,Asia,Southern Asia,10.7573169934013,0,0.00527454680102195,9.61453836187925,9.28169732596414,9.28542064292316,2.52933609042544,-1.26822873700002,6.85839912459798,2.93862320496332,3.79756482742545,3.91977591963467,-1.47189635047814,-1.74541676580168,Others,0,0,0,,,7.86418727652887,nonLAC,0,0,,-2.60408104357321,2.4052979547061,1,-0.0918990929188056,1.55510736164259,-2.16834876250499
IRN,2010,2.57409650672129,1.92328025178751,Iran (Islamic Republic of),2010,,,Asia,Southern Asia,10.811535892488,0,-0.0115144205686228,9.79472511734974,9.7601053933431,9.75673504987395,2.57409650672129,-0.239842390994925,4.44900190625805,3.8072763641073,2.81393889771622,0.641725542150754,-1.05480084261405,-1.18413241729661,Others,0,0,0,,,2.50382661791093,nonLAC,0,0,,-2.63406134244758,2.75704031692063,1,-0.151859690667537,2.25859208607164,-1.74541676580168
IRN,2017,0.805001153532865,1.87825486309269,Iran (Islamic Republic of),2017,,,Asia,Southern Asia,10.9076320435205,0,0.0796953998786498,9.85107519809704,9.67813178859383,9.68646222680245,0.805001153532865,1.30299743496104,2.58956215052901,4.62816841682819,-0.497996281428172,-2.03860626629918,-1.22116981671805,-1.17492922364794,Others,0,0,0,,,1.71670415629386,nonLAC,0,0,,-2.47118666307745,2.69479078174211,1,0.173889668072722,2.1340930157146,-1.18413241729661
ISL,1968,3.42405652079944,3.76954995574092,Iceland,1968,,,Europe,Northern Europe,10.0479275800112,0,-0.467790884469996,9.46473816242158,9.51116455494189,9.56571651418668,3.42405652079944,1.0978997068682,-6.91452727344792,-6.6610027609763,2.32615681393124,-0.253524512471626,-0.48221106582452,-0.365932542561711,Others,0,0,0,,,-12.6400579151831,nonLAC,0,0,,0.137237463358525,0.290769601741405,0,0,0,
ISL,1975,4.67368903437484,3.43927560609104,Iceland,1975,,,Europe,Northern Europe,10.1461448672235,0,-0.297296356335726,9.79189639482782,9.90133444134183,9.94500006111713,4.67368903437484,2.43563611620386,-0.512213279032991,-1.7175443183026,2.23805291817099,1.20533103926961,-0.20114480610637,-0.293885135566693,Others,0,0,0,,,1.515938204364,nonLAC,0,0,,0.441691977884007,0.570526216512779,0,0,0,-0.365932542561711
ISL,1982,4.28448121191829,2.66963716343532,Iceland,1982,,,Europe,Northern Europe,10.2652426692819,0,-0.152444810271373,10.0918100796621,10.1919116037061,10.209252653069,4.28448121191829,2.06930780091933,1.00866175723002,-1.7475196707935,2.21517341099896,2.75618142802352,-0.055990016212899,-0.160424269492464,Others,0,0,0,,,6.58428323530007,nonLAC,0,0,,0.700355452998923,0.847422892887648,0,0,0,-0.293885135566693
ISL,1989,1.66776077157572,2.30617905354096,Iceland,1989,,,Europe,Northern Europe,10.4961554218642,0,-0.13272232299339,10.2085533336724,10.2799466037361,10.3016670182094,1.66776077157572,0.2817498182569,-0.800121033879897,0.227123524679398,1.38601095331882,-1.0272445585593,-0.1944884036548,-0.1622994645127,Others,0,0,0,,,-8.27546913182005,nonLAC,0,0,,0.735574180281036,1.0206742620525,0,0,0,-0.160424269492464
ISL,1996,0.0509140839342948,2.24766782473845,Iceland,1996,28,42.1,Europe,Northern Europe,10.6043368118321,0,-0.161345238744773,10.2121173195478,10.2558346222032,10.246068272271,0.0509140839342948,-0.408898796448328,3.73653111852015,1.8204422679737,0.459812880382623,1.91608885054645,-0.358268539561101,-0.294479090509429,Others,0,0,0,0.399999999999999,0.399999999999999,-1.50965737892008,nonLAC,1,1,0.465663548382493,0.684461830724995,1.07815087210033,1,-0.102224699112082,0.114953220095656,-0.1622994645127
ISL,2003,3.28693881009427,2.41177868733355,Iceland,2003,29.4,42.3,Europe,Northern Europe,10.7573169934013,0,-0.0741828475605984,10.4422030362544,10.4666145533199,10.4731476008296,3.28693881009427,1.24517701691678,1.32771291058003,1.96028960228688,2.04176179317749,-0.632576691706854,-0.2841693925717,-0.256146431141757,Others,0,0,0,-0.5,-0.700000000000003,-3.37335058719006,nonLAC,1,1,-0.373627418398972,0.840108957839592,1.33337109624751,1,0.209069555117113,0.625393668390028,-0.294479090509429
ISL,2010,1.24916083943428,1.92328025178751,Iceland,2010,26,39.1,Europe,Northern Europe,10.811535892488,0,0.0202657813475981,10.5296442950148,10.5381847345911,10.540924173717,1.24916083943428,1.34926612725995,-4.8294036262801,-3.72963393464332,-0.100105287825666,-1.09976969163678,-0.270611718770999,-0.224761695732,Others,0,0,0,-1,-0.699999999999996,-11.4644710240299,nonLAC,1,1,-0.80596574748656,1.00876722374709,1.32085793526931,1,0.546386086932101,0.600367346433612,-0.256146431141757
ISL,2017,2.87889577588573,1.87825486309269,Iceland,2017,,,Europe,Northern Europe,10.9076320435205,0,0.0926764374342732,10.7311669993268,10.6287671961122,10.682541647283,2.87889577588573,1.03443794409536,3.14727403563015,0.212205658532121,1.84445783179038,2.93506837709803,-0.225090396237501,-0.263391935040757,Others,0,0,0,,,0.411719277379952,nonLAC,0,0,,1.13807196675901,1.5514151642431,1,0.80499557295594,1.06148180438121,-0.224761695732
ISR,1968,2.65064028771815,3.76954995574092,Israel,1968,,,Asia,Western Asia,10.0479275800112,0,-0.458882626335708,9.21616113529852,9.28704432683492,9.25932726534024,2.65064028771815,0.775597889346115,0.31536182888896,-0.829342229818997,1.87504239837204,1.14470405870796,-0.78860031467096,-0.761947822968749,Others,0,0,0,,,-0.858876663322938,nonLAC,0,0,,0.0969497361682644,0.234380299796504,0,0,0,
ISR,1975,5.958715898334,3.43927560609104,Israel,1975,,,Asia,Western Asia,10.1461448672235,0,-0.170638160226153,9.6332712481819,9.70901209878187,9.68664637398147,5.958715898334,4.11777808727936,0.235167972208039,-0.464057854918198,1.84093781105464,0.699225827126238,-0.45949849324203,-0.535563428117859,Others,0,0,0,,,3.31283791944195,nonLAC,0,0,,0.611671997078184,0.464497526178335,0,0,0,-0.761947822968749
ISR,1982,0.932596858132,2.66963716343532,Israel,1982,30.7,44.3,Asia,Western Asia,10.2652426692819,0,-0.177513692277915,9.69855302825114,9.76304878343333,9.71892593674968,0.932596858132,-0.0982218864537429,0.288431690932001,0.0869231435848994,1.03081874458574,0.201508547347101,-0.546316732532221,-0.590063544402867,Others,0,0,0,0,0.299999999999997,5.05738815145591,nonLAC,1,1,-0.117492336344876,0.599394261271466,0.593349869251553,0,0,0,-0.535563428117859
ISR,1989,1.50023208899857,2.30617905354096,Israel,1989,31.6,46.2,Asia,Western Asia,10.4961554218642,0,-0.112571487617509,9.80356927448104,9.87960746096095,9.86044601679074,1.50023208899857,0.927745780862943,-1.56575726708201,-2.1201632946795,0.572486308135623,0.554406027597487,-0.63570940507346,-0.600807581142457,Others,0,0,0,0.200000000000003,0.200000000000003,-5.63851361831986,nonLAC,1,1,-0.00815452189235274,0.715362483879334,0.664910657768506,0,0,0,-0.590063544402867
ISR,1996,3.43058690347086,2.24766782473845,Israel,1996,33.1,49,Asia,Western Asia,10.6043368118321,0,-0.0811635204081705,10.043710357724,10.1870479619493,10.1380082756951,3.43058690347086,0.448685245847693,2.07718208369005,-1.09172764254922,2.98190165762317,3.16890972623927,-0.466328536137,-0.506672701965332,Others,0,0,0,0.300000000000004,0.5,0.881388267979943,nonLAC,1,1,0.151325123682523,0.771448139610296,1.0376483649714,1,0.112171311461923,0.745475414405793,-0.600807581142457
ISR,2003,0.937500879061431,2.41177868733355,Israel,2003,35.5,51.4,Asia,Western Asia,10.7573169934013,0,-0.0790825306653155,10.1093354192583,10.2766522550972,10.2724923355702,0.937500879061431,0.0297284248979286,-0.651307547119906,0.1095006836782,0.907772454163502,-0.760808230798106,-0.4848246578311,-0.435710255895786,Others,0,0,0,0.399999999999999,-0.100000000000001,-7.19358595725996,nonLAC,1,1,0.312034156901051,0.775164192722537,1.15111992174184,1,0.119603417686405,0.972418527946668,-0.506672701965332
ISR,2010,2.07908422595856,1.92328025178751,Israel,2010,36.8,50.2,Asia,Western Asia,10.811535892488,0,-0.0139667254217843,10.2548713150754,10.262521343056,10.2696591503935,2.07908422595856,0.930225789193303,3.24135395613006,1.9730904616897,1.14885843676526,1.26826349444036,-0.5418767420945,-0.570919345982229,Others,0,0,0,0.199999999999996,-0.299999999999997,0.234352463549925,nonLAC,1,1,0.17969582781346,0.8914424163717,1.2947272263375,1,0.352159864984731,1.25963313713798,-0.435710255895786
ISR,2017,1.96189270400571,1.87825486309269,Israel,2017,35,47,Asia,Western Asia,10.9076320435205,0,-0.00998199393778939,10.3922038043558,10.4964195830781,10.5163093968398,1.96189270400571,0.0569247354856416,1.82740957022993,-0.295716963423607,1.90496796852007,2.12312653365354,-0.391322646680701,-0.4491511179671,Others,0,0,0,-0.100000000000001,-0.200000000000003,-0.0497923585800919,nonLAC,1,1,-0.156491851245172,0.898558008307405,1.53284822240251,1,0.366391048856141,1.735875129268,-0.570919345982229
ITA,1968,4.52808143194502,3.76954995574092,Italy,1968,37.7,52.3,Europe,Southern Europe,10.0479275800112,0,-0.0801858684090811,9.61813485938952,9.19864619815684,9.23746442047801,4.52808143194502,3.39171114453036,5.81351794799403,4.07500324117719,1.13637028741466,1.73851470681684,-0.810463159533189,-0.849662350159125,Others,0,0,0,0,0.0999999999999943,2.23756253044005,nonLAC,1,1,0.174785707670218,0.423963893066294,0.142046285926833,0,0,0,
ITA,1975,4.10948696215814,3.43927560609104,Italy,1975,35.4,49.4,Europe,Southern Europe,10.1461448672235,0,0.0443813644159558,9.90579894674059,9.55310457290871,9.58772244500439,4.10948696215814,1.77953189750053,-2.67139057192498,-4.34720901078879,2.32995506465761,1.67581843886381,-0.55842242221911,-0.636439545889258,Others,0,0,0,-0.700000000000003,-0.899999999999999,-0.305813078210981,nonLAC,1,1,-0.466033001122155,0.64640538025386,0.433290669009035,0,0,0,-0.849662350159125
ITA,1982,2.93421855531584,2.66963716343532,Italy,1982,31,43.8,Europe,Southern Europe,10.2652426692819,0,0.0770621828957325,10.1111942456127,9.85558157381716,9.88047388725389,2.93421855531584,0.466868835425381,0.164579764199857,-2.27992435803784,2.46734971989046,2.4445041222377,-0.38476878202801,-0.443775882998719,Others,0,0,0,-0.699999999999999,-0.800000000000004,1.68957972564403,nonLAC,1,1,-0.641622492023444,0.704763984682033,0.741709383995342,0,0,0,-0.636439545889258
ITA,1989,2.82914548661573,2.30617905354096,Italy,1989,31.6,43.9,Europe,Southern Europe,10.4961554218642,0,0.116756567381204,10.3092344296758,10.058613821702,10.0807628456357,2.82914548661573,0.567062635506736,3.31467413378004,1.2672154655177,2.262082851109,2.04745866826234,-0.4153925762285,-0.453464040572553,Others,0,0,0,-0.799999999999997,-0.300000000000004,1.45048436124995,nonLAC,1,1,-0.832284677570921,0.775646814120375,1.02446974038397,0,0,0,-0.443775882998719
ITA,1996,1.35941955747,2.24766782473845,Italy,1996,33,46.9,Europe,Southern Europe,10.6043368118321,0,0.117502722086995,10.4043937986987,10.246967121207,10.2498999346866,1.35941955747,0.0106593529398713,1.32274465497009,-0.753818180046401,1.34876020453013,2.07656283501649,-0.354436877145501,-0.357629830862986,Others,0,0,0,-0.100000000000001,0.100000000000001,-1.16719989541014,nonLAC,1,1,-0.07280503199605,0.776979233237859,1.19306476595023,1,0.00266483823496784,0.337190051132532,-0.453464040572553
ITA,2003,1.31121397489427,2.41177868733355,Italy,2003,33,48.1,Europe,Southern Europe,10.7573169934013,0,0.0752748354007413,10.4961787769413,10.3597230128486,10.3814659003876,1.31121397489427,-0.603255524089339,-0.444366330440005,-1.81884101142493,1.9144694989836,1.37447468098493,-0.375851093013701,-0.338808786260986,Others,0,0,0,0,0.300000000000004,-2.33928863022008,nonLAC,1,1,0.0879040012224852,0.701572292726692,1.43237345332318,1,-0.148149042787367,0.815807425878433,-0.357629830862986
ITA,2010,-0.248942626232841,1.92328025178751,Italy,2010,32.9,48.6,Europe,Southern Europe,10.811535892488,0,0.000863655872540759,10.478752793105,10.4552921319277,10.4610283149085,-0.248942626232841,-1.06301685040287,1.52509584548,1.20894862852574,0.814074224170024,0.31614721695426,-0.350507577579499,-0.368631644116986,Others,0,0,0,0.199999999999996,0.399999999999999,-1.15092173716995,nonLAC,1,1,0.355565672134893,0.568695186426333,1.53413273134444,1,-0.413903255388083,1.01932598192094,-0.338808786260986
ITA,2017,0.046473212907142,1.87825486309269,Italy,2017,33.5,49.6,Europe,Southern Europe,10.9076320435205,0,-0.0107854794976944,10.4820059180085,10.5453335677464,10.5518775973269,0.046473212907142,-0.166416219574788,1.67746035854996,0.40223007418498,0.21288943248193,1.27523028436498,-0.3557544461936,-0.377222115309715,Others,0,0,0,0,0,1.35744726946996,nonLAC,1,1,0.119377993076262,0.547893158979485,1.56074391040468,1,-0.45550731028178,1.07254834004142,-0.368631644116986
JAM,1968,1.28807398974628,2.21334453490361,Jamaica,1968,,,Americas,Latin America and the Caribbean,10.0479275800112,0,0.1049794024703,8.7120743148029,8.62200296109916,8.60423710374781,1.28807398974628,0.371351222065089,0.0592011407830384,-2.1814448441208,0.91672276768119,2.24064598490384,-1.44369047626339,-1.34223962554035,Latin America and the Caribbean,1,0,0,,,-4.07102685051797,JAM,0,0,,0.0464189027581361,0.114590345960149,0,0,0,
JAM,1975,2.12532244187015,2.90745528768185,Jamaica,1975,,,Americas,Latin America and the Caribbean,10.1461448672235,0,0.144422493629281,8.86084688573381,8.78229477653726,8.75429425452801,2.12532244187015,0.563472730842586,-1.78180291909804,-3.1107488158211,1.56184971102757,1.32894589672306,-1.39185061269549,-1.34824923797793,Latin America and the Caribbean,1,0,0,,,-2.00084894093404,JAM,0,0,,0.116852994113459,0.309821559838595,0,0,0,-1.34223962554035
JAM,1982,-3.18534341127873,0.991049822835318,Jamaica,1982,,,Americas,Latin America and the Caribbean,10.2652426692819,0,-0.016787463120245,8.6378728469443,8.30793983463261,8.27104237536611,-3.18534341127873,-2.30299938213609,-0.484185065882059,1.20640511804971,-0.882344029142642,-1.69059018393177,-1.99420029391579,-1.8101275010375,Latin America and the Caribbean,1,0,0,,,1.75265645684082,JAM,0,0,,-0.171021928653551,0.199528556195764,0,0,0,-1.34824923797793
JAM,1989,1.11198723869586,-0.305011859435522,Jamaica,1989,41.7,42.9,Americas,Latin America and the Caribbean,10.4961554218642,0,-0.000482079339228135,8.71571195365301,8.3928208766163,8.34909366748324,1.11198723869586,0.232934054014527,6.02405482315795,3.18332620311548,0.879053184681335,2.84072862004248,-2.14706175438096,-2.1422146885747,Latin America and the Caribbean,1,0,0,0,0,-1.85990551905508,JAM,1,1,-0.0586228862305367,-0.141905171901736,0.309410204280931,0,0,0,-1.8101275010375
JAM,1996,1.997019717971,1.82195560854994,Jamaica,1996,41.5,43,Americas,Latin America and the Caribbean,10.6043368118321,0,0.0503307049919595,8.85550333391098,8.54278321024574,8.50165699998165,1.997019717971,0.725896919016966,-0.649742232907968,-0.80322750796543,1.27112279895403,0.153485275057462,-2.10267981185045,-2.08042016844133,Latin America and the Caribbean,1,0,0,0.100000000000001,0.100000000000001,-2.29873421922608,JAM,1,1,0.100856759344339,-0.0511680570246149,0.468300554150185,1,0.181474229754242,0.317780699738508,-2.1422146885747
JAM,2003,-0.10188478253385,1.02765215189455,Jamaica,2003,41.9,43.5,Americas,Latin America and the Caribbean,10.7573169934013,0,0.0112384860866745,8.84837139913361,8.63787008335998,8.64243488845532,-0.10188478253385,-0.5584602700755,2.96959347441597,1.48126807441826,0.45657548754165,1.48832539999771,-2.11488210494598,-2.15391631155087,Latin America and the Caribbean,1,0,0,-0.100000000000001,0,7.37195162122983,JAM,1,1,-0.03843420743713,-0.120975590784052,0.525372490092891,1,0.0418591622353666,0.43192457162392,-2.08042016844133
JAM,2010,-0.573727263218439,3.08085845835385,Jamaica,2010,41,42.7,Americas,Latin America and the Caribbean,10.811535892488,0,-0.0117507442987386,8.80821049070832,8.80615099324667,8.81664530756131,-0.573727263218439,-0.328417576934473,-1.94417003874214,0.47979899488853,-0.245309686283966,-2.42396903363067,-1.99489058492669,-2.05766310156148,Latin America and the Caribbean,1,0,0,-0.100000000000001,-0.0999999999999943,-0.833218661288093,JAM,1,1,0.0292274634752819,-0.162027787900861,0.494708779307396,1,-0.0402452319982516,0.370597150052928,-2.15391631155087
JAM,2017,0.425063154235161,1.14522738743662,Jamaica,2017,,,Americas,Latin America and the Caribbean,10.9076320435205,0,-0.0235370993559749,8.83796491150478,8.82540651514849,8.85437028713829,0.425063154235161,-0.168376500817661,0.663870522355126,-0.29972234968942,0.593439655052823,0.963592872044545,-2.05326175638221,-2.02385345080558,Latin America and the Caribbean,1,0,0,,,-1.65058445488011,JAM,0,0,,-0.183074850503069,0.568888736188999,1,-0.082339357202667,0.518957063816134,-2.05766310156148
JOR,1968,0.377486989563712,3.76954995574092,Jordan,1968,,,Asia,Western Asia,10.0479275800112,0,0.826551353879323,8.94532828846457,8.14208803124808,8.11340623012485,0.377486989563712,-0.807696591807715,-10.187174970641,-8.8849776484102,1.18518358137143,-1.30219732223079,-1.93452134988635,-1.81003041008558,Others,0,0,0,,,-13.133863311503,nonLAC,0,0,,-0.100962073975964,0.148147947671428,0,0,0,
JOR,1975,-4.76093222434556,3.43927560609104,Jordan,1975,,,Asia,Western Asia,10.1461448672235,0,0.301032775429858,8.61206303276038,7.78259062882898,7.7122764700971,-4.76093222434556,-7.50740826356379,-3.68637763585902,-5.9409289701264,2.74647603921822,2.25455133426738,-2.4338683971264,-2.21686403925137,Others,0,0,0,,,-7.92631763745,nonLAC,0,0,,-1.03938810692144,0.491457452573706,0,0,0,-1.81003041008558
JOR,1982,9.349413315492,2.66963716343532,Jordan,1982,,,Asia,Western Asia,10.2652426692819,0,0.565269031412821,9.26652196484482,8.31220202928276,8.2086630720224,9.349413315492,3.77480365689947,2.86502816130607,-1.90248412579279,5.57460965859253,4.76751228709886,-2.0565795972595,-2.20689184767824,Others,0,0,0,,,6.59250086014396,nonLAC,0,0,,-0.567537649809004,1.18828365989777,0,0,0,-2.21686403925137
JOR,1989,-4.46729346363914,2.30617905354096,Jordan,1989,38.6,41.1,Asia,Western Asia,10.4961554218642,0,0.108425167913811,8.95381142239008,8.42721770496514,8.42868727810811,-4.46729346363914,-6.52634090712872,-15.6329698386299,-18.4396762569387,2.05904744348958,2.80670641830876,-2.06746814375609,-2.0924265207262,Others,0,0,0,0.100000000000001,0.200000000000003,-0.18372440546397,nonLAC,1,1,0.0887703739536925,-1.38333026320009,1.44566459033397,0,0,0,-2.20689184767824
JOR,1996,-0.118697677561005,2.24766782473845,Jordan,1996,38.2,40.9,Asia,Western Asia,10.6043368118321,0,-0.118670965261672,8.94550258496081,8.06255437884185,8.06118414022387,-0.118697677561005,-3.24423047393547,-1.02740807395509,-3.79280602624345,3.12553279637447,2.76539795228836,-2.54315267160823,-2.4534061363059,Others,0,0,0,-0.199999999999996,-0.200000000000003,-7.49865030883008,nonLAC,1,1,-0.15174998047143,-1.78885907244203,1.83635618988078,1,-0.811057618483868,0.781383199093617,-2.0924265207262
JOR,2003,2.15410260993116,2.41177868733355,Jordan,2003,37.4,39.8,Asia,Western Asia,10.7573169934013,0,-0.053756818657839,9.09628976765599,8.31778207066657,8.34709421746486,2.15410260993116,0.927344951483329,2.0316252537901,1.5052397981821,1.22675765844783,0.526385455608004,-2.41022277593644,-2.49611799775902,Others,0,0,0,-0.100000000000001,-0.200000000000003,-0.983192818303102,nonLAC,1,1,0.00895905274709767,-1.67294095350661,1.98970089718676,1,-0.579221380613036,1.08807261370557,-2.4534061363059
JOR,2010,2.43852656172014,1.92328025178751,Jordan,2010,36.3,38.5,Asia,Western Asia,10.811535892488,0,0.0122793879656535,9.2669866269764,9.14327998379728,9.1488727948417,2.43852656172014,0.943374380335607,-2.53491498744598,-1.59957320912553,1.49515218138453,-0.93534177832045,-1.6626630976463,-1.95394508470942,Others,0,0,0,-0.100000000000001,0,-4.0249074853838,nonLAC,1,1,0.0766207236595097,-1.55501915596466,2.17659491985982,1,-0.343377785529134,1.46186065905171,-2.49611799775902
JOR,2017,-1.83956735207959,1.87825486309269,Jordan,2017,,,Asia,Western Asia,10.9076320435205,0,-0.0711009410348346,9.13821691233083,9.10463998734942,9.11870657504651,-1.83956735207959,-1.19114755714983,-0.481884791475018,-0.77388160914398,-0.64841979492976,0.291996817668962,-1.78892546847399,-1.69082635181818,Others,0,0,0,,,-1.9050490870681,nonLAC,0,0,,-1.70391260060839,2.0955424454936,1,-0.641164674816591,1.29975571031927,-1.95394508470942
JPN,1968,8.16851453102601,3.76954995574092,Japan,1968,25,35.6,Asia,Eastern Asia,10.0479275800112,0,-0.23510736047029,9.43885923092794,9.18982732670372,9.23423392570167,8.16851453102601,3.32758380995351,10.131718994784,4.551555531894,4.84093072107249,5.58016346289005,-0.81369365430953,-0.977646265888038,Others,0,0,0,0,0.100000000000001,7.32072095096008,nonLAC,1,1,-0.0414830076027642,0.415947976244189,0.605116340134061,0,0,0,
JPN,1975,4.86765792587186,3.43927560609104,Japan,1975,24.7,35.5,Asia,Eastern Asia,10.1461448672235,0,-0.133699730309361,9.77959528573897,9.57295858494069,9.63222285792741,4.86765792587186,1.44868043087041,1.79801262429411,0.907035309006402,3.41897749500144,0.890977315287708,-0.51392200929609,-0.595143734568962,Others,0,0,0,0,0,5.40011319002893,nonLAC,1,1,0.0176982836048654,0.597033030102991,1.03248852700924,0,0,0,-0.977646265888038
JPN,1982,3.23292221420898,2.66963716343532,Japan,1982,25.6,36.8,Asia,Eastern Asia,10.2652426692819,0,-0.103705036540827,10.0058998407336,9.82095886915001,9.86403447255361,3.23292221420898,0.428495625264771,2.5267402851469,0.337837107542301,2.80442658894421,2.1889031776046,-0.401208196728289,-0.446633587717565,Others,0,0,0,0.300000000000001,0.399999999999999,1.21016949864394,nonLAC,1,1,0.142108792703575,0.650594983261088,1.38304185062727,0,0,0,-0.595143734568962
JPN,1989,4.07353147864001,2.30617905354096,Japan,1989,27.9,39.6,Asia,Eastern Asia,10.4961554218642,0,-0.000474863725570426,10.2910470442384,10.1226609909574,10.124911620825,4.07353147864001,1.47471675450367,4.36100413825997,1.24911248493278,2.59881472413635,3.11189165332719,-0.371243801039201,-0.468692222147716,Others,0,0,0,0.299999999999997,0.399999999999999,3.67734463613996,nonLAC,1,1,0.0514466071560923,0.834934577574046,1.70789369114431,0,0,0,-0.446633587717565
