alpha3,region,subRegion,country,year,cgdpo,ctfp,rtfpna,rgdpna,rgdpo,pop,rgdpnaPerCapita,rgdpoPerCapita,growth_rgdpnaPerCapita,growth_rgdpoPerCapita,growth_rtfpna,numComplete,numObs,noIncomplete,isLAC,growth_rgdpnaPerCapita_demeaned,growth_rgdpoPerCapita_demeaned,growth_rtfpna_demeaned
NOR,Europe,Northern Europe,Norway,2000,242029.890625,1.22352707386017,1.08895349502563,336843.1875,222802.46875,4.49936723709106,74864.5686716109,49518.6227328371,0.0300592007462341,0.0872288905272745,0.005137417763736,12,12,1,0,0.00500331895680268,0.0541118604070779,-0.00497765170844959
NOR,Europe,Northern Europe,Norway,2005,325479.96875,1.37442779541016,1.10739195346832,375561.71875,309923.9375,4.63236379623413,81073.4508924606,66904.0583021463,0.0160626015451444,0.0620299908281492,0.00336374884559953,12,12,1,0,-0.00899328024428708,0.0289129607079526,-0.00675132062658605
NOR,Europe,Northern Europe,Norway,2010,354774.90625,1.17710435390472,1.0047949552536,393916.625,357952.53125,4.88587808609009,80623.5067799718,73262.6817417073,-0.00111243888703227,0.0183242122043912,-0.0192570012939924,12,12,1,0,-0.0261683206764637,-0.0147928179158054,-0.029372070766178
NOR,Europe,Northern Europe,Norway,2015,342247.1875,1.03125905990601,1.02028501033783,429285.21875,326766.875,5.19983577728272,82557.4570307549,62841.7682780665,0.0047521046858896,-0.0302202372988095,0.00306438848698432,12,12,1,0,-0.0203037771035419,-0.0633372674190061,-0.00705068098520127
NZL,Oceania,Australia and New Zealand,New Zealand,1960,30196.646484375,0.86059033870697,0.945345282554626,37734.5390625,30339.373046875,2.36364221572876,15964.5731538374,12835.8568166463,,,,12,12,1,0,,,
NZL,Oceania,Australia and New Zealand,New Zealand,1965,39285.6796875,0.895777702331543,1.01062190532684,48507.27734375,38899.90625,2.63137817382813,18434.1718063207,14783.0922354306,0.0291845639766712,0.0286510755859231,0.0134437511991696,12,12,1,0,0.0149576175051152,0.0102898655462385,0.0120998461062575
NZL,Oceania,Australia and New Zealand,New Zealand,1970,43768.48046875,0.838312089443207,0.965261101722717,53172.2421875,42582.8359375,2.81838703155518,18866.1960164356,15108.9383611033,0.00464387843628877,0.00437000111687169,-0.00914245759527688,12,12,1,0,-0.00958306803526728,-0.0139912089228129,-0.010486362688189
NZL,Oceania,Australia and New Zealand,New Zealand,1975,52797.578125,0.835202932357788,0.966166138648987,65135.16796875,51930.3515625,3.08263301849365,21129.7185159519,16846.1024231409,0.0229204801963325,0.0220051811035189,0.000187451392661853,12,12,1,0,0.00869353372477648,0.00364397106383433,-0.00115645370025025
NZL,Oceania,Australia and New Zealand,New Zealand,1980,51189.60546875,0.745079219341278,0.885061085224152,65573.3125,51180.7109375,3.14661908149719,20839.2915703033,16265.3024125016,-0.00276422995003323,-0.00699247155544891,-0.0173829701932197,12,12,1,0,-0.0169911764215893,-0.0253536815951335,-0.0187268752861318
NZL,Oceania,Australia and New Zealand,New Zealand,1985,59332.18359375,0.744049191474915,0.94416743516922,76331.3125,58363.6875,3.26823592185974,23355.508697966,17857.8563161955,0.023060403268464,0.0188574757866908,0.013013316250259,12,12,1,0,0.00883345679690799,0.000496265747006262,0.0116694111573469
NZL,Oceania,Australia and New Zealand,New Zealand,1990,69946.75,0.795268177986145,0.923567414283752,77422.4375,69936.53125,3.39817190170288,22783.5553172582,20580.6337269029,-0.00494649701387639,0.0287879856631426,-0.00440222617507646,12,12,1,0,-0.0191734434854324,0.010426775623458,-0.00574613126798857
NZL,Oceania,Australia and New Zealand,New Zealand,1995,84652.734375,0.806496381759644,0.951497912406921,90394.8828125,85052.59375,3.67493605613709,24597.675015744,23143.9656230109,0.0154405744780455,0.023754459080761,0.00597652801742199,12,12,1,0,0.00121362800648943,0.00539324904107644,0.00463262292450988
NZL,Oceania,Australia and New Zealand,New Zealand,2000,102486.8671875,0.877031564712524,0.973815083503723,104661.421875,102149.2265625,3.85899901390076,27121.3911944502,26470.3945750029,0.0197262067552522,0.0272225104178738,0.00464755458017496,12,12,1,0,0.00549926028369611,0.00886130037818925,0.00330364948726286
NZL,Oceania,Australia and New Zealand,New Zealand,2005,115769.359375,0.82362163066864,0.989230096340179,127306.34375,117663.7109375,4.13535499572754,30784.8646323054,28453.1100858487,0.0256638693310196,0.0145509592409836,0.00314604387327466,12,12,1,0,0.0114369228594636,-0.00381025079870098,0.00180213878036256
NZL,Oceania,Australia and New Zealand,New Zealand,2010,134994.4375,0.873761475086212,0.997673034667969,137262.265625,134890.9375,4.37006187438965,31409.6847070777,30867.0543752518,0.00402670836494101,0.0164197344385382,0.00170117374610546,12,12,1,0,-0.010200238106615,-0.00194147560114641,0.000357268653193349
NZL,Oceania,Australia and New Zealand,New Zealand,2015,164082.515625,0.862384378910065,1.0157345533371,159666.40625,160641.25,4.61453199386597,34600.7799842416,34812.0351562278,0.0195404533440113,0.0243463995576756,0.00359479092653858,12,12,1,0,0.00531350687245528,0.00598518951799102,0.00225088583362648
PER,Americas,Latin America and the Caribbean,Peru,1960,26158.3203125,0.587372839450836,1.20943760871887,51564.28125,26724.650390625,10.0426111221313,5134.54923454773,2661.1256839101,,,,12,12,1,1,,,
PER,Americas,Latin America and the Caribbean,Peru,1965,36856.23046875,0.685207664966583,1.3882497549057,69594.6796875,37390.484375,11.5961771011353,6001.51921452517,3224.38024608468,0.0316960686942205,0.0391450496871706,0.0279614474428391,12,12,1,1,0.016785258220233,0.0126389469562868,0.031381949779818
PER,Americas,Latin America and the Caribbean,Peru,1970,46433.859375,0.708062469959259,1.4522647857666,86307.1328125,46663.5703125,13.3410692214966,6469.28153805188,3497.73841494733,0.0151237066346708,0.0164083284438636,0.00905686231853919,12,12,1,1,0.000212896160683288,-0.0100977742870201,0.0124773646555181
PER,Americas,Latin America and the Caribbean,Peru,1975,62392.66015625,0.670558631420136,1.3809015750885,113260.1484375,63191.6328125,15.2299470901489,7436.6737958505,4149.16955643095,0.0282637746451553,0.0347484182036006,-0.0100269234204435,12,12,1,1,0.0133529641711678,0.00824231547271685,-0.00660642108346467
PER,Americas,Latin America and the Caribbean,Peru,1980,67684.1796875,0.717947244644165,1.27897143363953,123789.9296875,68160.1640625,17.3591194152832,7131.11804384004,3926.47590191072,-0.0083560223179856,-0.0109725378615834,-0.0152190838888583,12,12,1,1,-0.0232668327919731,-0.0374786405924672,-0.0117985815518794
PER,Americas,Latin America and the Caribbean,Peru,1985,71735.546875,0.581065714359283,1.07212424278259,123511.4765625,71856.28125,19.5449562072754,6319.35294470111,3676.46161433978,-0.0238804808834341,-0.0130721148875617,-0.0346676634027,12,12,1,1,-0.0387912913574216,-0.0395782176184455,-0.0312471610657211
PER,Americas,Latin America and the Caribbean,Peru,1990,74771.1953125,0.429156959056854,0.884005129337311,111895.1796875,74187.609375,21.8266582489014,5126.53739347077,3398.94492913198,-0.0409741720565426,-0.0155745826517124,-0.0378518841604789,12,12,1,1,-0.0558849825305301,-0.0420806853825962,-0.0344313818235001
PER,Americas,Latin America and the Caribbean,Peru,1995,111538.1015625,0.4370476603508,1.00619781017303,144427,111186.2734375,24.0387592315674,6008.08879562887,4625.29169523407,0.0322441793122976,0.0635526639992259,0.0262323871888936,12,12,1,1,0.0173333688383101,0.0370465612683421,0.0296528895258725
PER,Americas,Latin America and the Caribbean,Peru,2000,126955.40625,0.356206953525543,0.896817922592163,164126.765625,126370.890625,25.9148788452148,6333.30244780619,4876.38361652361,0.0105987974934136,0.0106289794434962,-0.022753368295118,12,12,1,1,-0.00431201298057385,-0.0158771232873876,-0.0193328659581391
