
="year=1985 # LAC=1",="-0.931",="-0.660",="-1.591*"
="",="(0.627)",="(0.526)",="(0.702)"

="year=1986 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1986 # LAC=1",="-0.712",="-0.807",="-1.519*"
="",="(0.635)",="(0.537)",="(0.688)"

="year=1987 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1987 # LAC=1",="-0.674",="-0.886",="-1.559*"
="",="(0.634)",="(0.556)",="(0.674)"

="year=1988 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1988 # LAC=1",="-0.666",="-1.105",="-1.771*"
="",="(0.665)",="(0.588)",="(0.752)"

="year=1989 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1989 # LAC=1",="-0.330",="-0.988",="-1.318"
="",="(0.634)",="(0.691)",="(0.776)"

="year=1990 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1990 # LAC=1",="-0.0364",="-0.901",="-0.938"
="",="(0.721)",="(0.710)",="(0.766)"

="year=1991 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1991 # LAC=1",="0.396",="-0.987",="-0.590"
="",="(0.778)",="(0.671)",="(0.791)"

="year=1992 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1992 # LAC=1",="0.981",="-0.832",="0.149"
="",="(0.810)",="(0.668)",="(0.868)"

="year=1993 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1993 # LAC=1",="0.961",="-0.659",="0.302"
="",="(0.766)",="(0.664)",="(0.838)"

="year=1994 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1994 # LAC=1",="0.801",="-0.478",="0.322"
="",="(0.754)",="(0.625)",="(0.777)"

="year=1995 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1995 # LAC=1",="0.978",="-0.385",="0.593"
="",="(0.747)",="(0.585)",="(0.701)"

="year=1996 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1996 # LAC=1",="1.192",="-0.412",="0.780"
="",="(0.769)",="(0.521)",="(0.689)"

="year=1997 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1997 # LAC=1",="1.379",="-0.0875",="1.292"
="",="(0.769)",="(0.491)",="(0.661)"

="year=1998 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1998 # LAC=1",="1.122",="0.133",="1.254*"
="",="(0.751)",="(0.494)",="(0.572)"

="year=1999 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=1999 # LAC=1",="0.503",="-0.0401",="0.463"
="",="(0.799)",="(0.468)",="(0.581)"

="year=2000 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2000 # LAC=1",="0.191",="-0.0729",="0.118"
="",="(0.862)",="(0.463)",="(0.666)"

="year=2001 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2001 # LAC=1",="-0.126",="-0.0443",="-0.170"
="",="(0.865)",="(0.452)",="(0.730)"

="year=2002 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2002 # LAC=1",="-0.331",="-0.0107",="-0.341"
="",="(0.892)",="(0.461)",="(0.736)"

="year=2003 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2003 # LAC=1",="-0.311",="0.111",="-0.200"
="",="(0.931)",="(0.463)",="(0.766)"

="year=2004 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2004 # LAC=1",="-0.229",="0.00708",="-0.222"
="",="(0.938)",="(0.457)",="(0.791)"

="year=2005 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2005 # LAC=1",="-0.108",="-0.0106",="-0.119"
="",="(0.926)",="(0.445)",="(0.783)"

="year=2006 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2006 # LAC=1",="0.483",="0.160",="0.643"
="",="(0.957)",="(0.466)",="(0.821)"

="year=2007 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2007 # LAC=1",="0.705",="0.235",="0.940"
="",="(0.932)",="(0.480)",="(0.799)"

="year=2008 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2008 # LAC=1",="1.324",="0.124",="1.447"
="",="(0.955)",="(0.494)",="(0.782)"

="year=2009 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2009 # LAC=1",="1.399",="0.220",="1.619*"
="",="(0.860)",="(0.482)",="(0.780)"

="year=2010 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2010 # LAC=1",="1.543",="0.158",="1.701*"
="",="(0.820)",="(0.471)",="(0.781)"

="year=2011 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2011 # LAC=1",="1.492*",="0.252",="1.744*"
="",="(0.726)",="(0.439)",="(0.671)"

="year=2012 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2012 # LAC=1",="1.401*",="0.285",="1.686**"
="",="(0.689)",="(0.444)",="(0.628)"

="year=2013 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2013 # LAC=1",="1.203*",="0.277",="1.480*"
="",="(0.585)",="(0.397)",="(0.589)"

="year=2014 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2014 # LAC=1",="0.917*",="0.246",="1.163*"
="",="(0.456)",="(0.323)",="(0.496)"

="year=2015 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2015 # LAC=1",="0.428",="0.209",="0.637"
="",="(0.324)",="(0.202)",="(0.366)"

="year=2016 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2016 # LAC=1",="0.322",="0.0684",="0.390*"
="",="(0.164)",="(0.106)",="(0.154)"

="year=2017 # LAC=0",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="year=2017 # LAC=1",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="Constant",="0.569**",="1.594***",="2.163***"
="",="(0.185)",="(0.260)",="(0.300)"

="Observations",="3550",="3550",="3550"

="Standard errors in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
